Name,CW_M22220_Cranium,CW_M1942_Cranium,CW_J6023B_Cranium,CW_J6203A_Cranium,NHNW_B131_Cranium,NHNW_B79_Cranium,NHNW_J13144_Cranium,NHNW_J6239_Cranium,SHNW_M8748_Cranium,SHNW_M8749_Cranium,SHNW_M8952_Cranium,SHNW_M8951_Cranium
Y Nasal bone,450.8078613,-110.312854,-62.0765564,-104.1598877,-67.62381592,-69.56722412,-58.28737183,-66.96921387,165.1209229,-144.2923462,-145.4158569,161.6028931
Z Nasal bone,-819.6533203,-531.8045898,-1256.280566,-653.0720703,-1263.722168,-1004.575488,-970.4351563,-1250.308789,-878.0155273,-745.7437988,-507.7024414,-504.6315918
X Nasal aperture R,-15.83400269,58.10897827,-25.47936249,-22.37566223,-23.23668365,-25.56146393,-24.04639435,-27.01758728,36.86916809,-69.91825562,-68.0819458,-87.4630188
Y Nasal aperture R,467.0086426,-90.16859741,-39.92554321,-85.46416626,-45.98041382,-49.80319214,-35.67752686,-42.31951599,178.7728271,-129.280188,-134.1185791,175.5314453
Z Nasal aperture R,-820.4273438,-540.2355469,-1260.980664,-656.8995605,-1264.812012,-1007.84668,-972.3986328,-1251.104395,-883.7634766,-744.7287598,-506.5900391,-502.3366211
X Nasal aperture L,25.12856903,97.00410767,18.94911499,24.67302094,29.58628235,25.62090149,21.29695129,24.73875122,72.46993408,-33.57036743,-26.4220459,-45.16633606
Y Nasal aperture L,468.3162109,-90.27042236,-40.25675049,-84.6343811,-43.276651,-49.81785278,-36.04873047,-44.25966187,179.0125977,-128.8457153,-127.8490234,177.9913086
Z Nasal aperture L,-822.1118164,-528.5461914,-1262.322461,-656.395752,-1268.425195,-1009.148047,-974.0350586,-1253.223535,-877.0744141,-754.6757324,-516.4459473,-516.0263672
X Mastoid process R,-46.15296631,48.63959961,-44.49506531,-41.13432312,-51.95477905,-46.09697266,-37.58555603,-45.96040649,25.79101563,-105.581897,-108.147644,-118.9748901
Y Mastoid process R,594.5310547,36.62496948,98.01362305,40.09112244,92.1458374,87.83495483,88.74989014,84.95438843,301.122876,-4.990627289,-16.50944977,300.3582275
Z Mastoid process R,-853.6303711,-582.1992188,-1305.674902,-702.4198242,-1312.740723,-1057.013477,-1016.19502,-1301.540137,-925.4770508,-780.8995117,-531.4319336,-527.5834961
X Mastoid process L,40.23606262,124.6663208,39.34291077,42.17908325,44.11739807,42.17765198,31.77986755,47.91025391,100.7167053,-27.14794006,-31.67457275,-46.17840881
Y Mastoid process L,599.1246094,33.74434204,91.84440918,41.3157959,92.13706665,88.11591187,88.5116272,87.60265503,300.9721436,-4.345470428,-8.183586121,303.473877
Z Mastoid process L,-853.5922852,-558.5728516,-1310.298535,-703.4993652,-1321.074609,-1058.427637,-1018.455566,-1306.896094,-911.2768555,-796.9478516,-551.2219238,-550.6898438
X Masseter (superior rim) CUR R 9,-39.83068542,42.93094177,-46.14715576,-40.89830933,-47.06066895,-47.41654663,-43.83018188,-49.21326904,18.52398987,-94.20853882,-90.01450806,-113.1788574
Y Masseter (superior rim) CUR R 9,492.8922363,-58.34568481,-9.748861694,-55.46088257,-17.16466827,-18.21126099,-4.023136139,-12.04293137,212.9665527,-93.53875122,-102.2837463,208.3389648
Z Masseter (superior rim) CUR R 9,-826.0541016,-547.9980469,-1269.383984,-662.7811523,-1276.818945,-1018.607813,-980.6788086,-1260.9125,-893.0705078,-742.0391113,-501.4551758,-502.3404297
X Masseter (superior rim) CUR R 8,-35.5744873,45.45427551,-41.88882446,-38.0546051,-42.16958923,-43.07565613,-40.01910095,-44.41287842,21.7093277,-88.77739868,-85.16153564,-107.7455078
Y Masseter (superior rim) CUR R 8,491.2293457,-61.02266846,-11.74900513,-57.73173828,-17.78757782,-20.64402924,-6.522029114,-13.25404358,212.0809814,-94.17809448,-102.5037842,205.7691895
Z Masseter (superior rim) CUR R 8,-822.1175781,-544.623877,-1263.616406,-658.5677734,-1270.646484,-1013.633496,-976.8320313,-1255.680176,-887.9265625,-738.7648926,-498.2396973,-500.2459961
X Masseter (superior rim) CUR R 7,-31.67000427,47.80439758,-37.47516785,-35.09458923,-37.71658936,-38.35346069,-35.95247498,-39.57220154,25.35934448,-82.88855591,-79.97228394,-102.4595703
Y Masseter (superior rim) CUR R 7,490.0490234,-63.26993408,-13.04059143,-60.50771484,-18.5026825,-21.29120026,-6.718725586,-13.47445374,212.1755615,-95.00245972,-102.5572144,204.4678223
Z Masseter (superior rim) CUR R 7,-818.9783203,-541.5568359,-1259.262012,-655.6837891,-1266.128711,-1008.740234,-972.8755859,-1251.114258,-882.9719727,-735.9464844,-494.987207,-498.0589844
X Masseter (superior rim) CUR R 6,-27.92843933,50.8352356,-33.57468567,-32.17396851,-31.46036682,-32.10213928,-31.04796448,-33.09468994,30.60037537,-76.57376709,-74.08978882,-97.14674072
Y Masseter (superior rim) CUR R 6,486.5523926,-66.11348267,-16.27299957,-64.46627808,-20.03478699,-22.78629761,-9.365355682,-15.67066956,208.7928955,-99.51035767,-107.760437,201.4868286
Z Masseter (superior rim) CUR R 6,-818.7355469,-539.8626465,-1258.87959,-655.555957,-1264.883301,-1006.698438,-971.4135742,-1249.074316,-879.8290039,-735.0682617,-494.2471191,-498.2841309
X Masseter (superior rim) CUR R 5,-23.77485809,55.45806885,-31.62080688,-27.43522339,-24.9830368,-25.10706635,-25.89916077,-26.28347778,36.10101624,-74.1230957,-70.4829834,-93.43898315
Y Masseter (superior rim) CUR R 5,483.4525391,-69.96954346,-20.35949249,-68.95101929,-20.10742188,-23.88384857,-12.4701355,-18.32284088,205.5915527,-103.9413208,-111.8824585,199.5544434
Z Masseter (superior rim) CUR R 5,-824.421582,-543.0989258,-1264.502539,-661.686084,-1269.296289,-1011.181348,-975.3863281,-1254.24541,-884.7428711,-741.7177734,-502.0193359,-504.7271484
X Masseter (superior rim) CUR R 4,-20.44106598,60.63596802,-28.02012024,-22.6744751,-21.93256836,-22.27107239,-22.5671814,-23.54273682,38.32944946,-73.86399536,-70.20841675,-92.22531738
Y Masseter (superior rim) CUR R 4,485.0657715,-69.89894409,-18.8622406,-68.02051392,-18.72575226,-21.30749969,-11.47235184,-16.81519623,207.2990234,-103.1141602,-109.513147,202.3293823
Z Masseter (superior rim) CUR R 4,-830.6837891,-549.3044434,-1271.875,-669.3425293,-1276.573828,-1019.158789,-980.7844727,-1262.160156,-891.5191406,-748.8918945,-510.0256836,-511.373877
X Masseter (superior rim) CUR R 3,-17.55986633,63.90617065,-25.88888855,-20.33510437,-21.23539276,-22.04685211,-21.207164,-22.25722809,39.34307251,-74.41022949,-71.83266602,-93.07490234
Y Masseter (superior rim) CUR R 3,488.4786133,-65.51972046,-15.05890198,-64.48887939,-16.81394043,-18.54617615,-8.669959259,-14.95254669,208.2292236,-103.1098877,-105.8353882,205.886792
Z Masseter (superior rim) CUR R 3,-836.5390625,-553.8152344,-1277.908398,-676.7934082,-1284.615039,-1027.304785,-987.1777344,-1270.945215,-898.5116211,-756.4464355,-516.7790039,-517.7185547
X Masseter (superior rim) CUR R 20,-64.22863159,22.17366638,-68.71153564,-62.95888062,-78.02366943,-75.70161743,-66.39320068,-75.35222778,2.10492363,-117.1370483,-118.0053711,-139.0274902
Y Masseter (superior rim) CUR R 20,566.6673828,10.66996689,73.11627808,21.44619141,61.15608521,57.32139282,62.39233398,66.30783691,272.7246826,-34.1589325,-45.3899353,275.3539063
Z Masseter (superior rim) CUR R 20,-832.5936523,-560.2121094,-1274.457227,-670.9327148,-1292.862891,-1030.271484,-991.8657227,-1274.550781,-907.4072266,-751.2396973,-507.0052246,-499.5083984
X Masseter (superior rim) CUR R 2,-16.81885376,65.24200439,-25.98542786,-19.9578125,-22.06364746,-21.30265656,-20.64054413,-21.84602966,41.11529846,-75.52278442,-72.18052368,-94.38320313
Y Masseter (superior rim) CUR R 2,494.3983887,-60.26143188,-9.410578156,-58.32843018,-12.33106537,-14.29070282,-4.01268425,-9.710366821,211.1223877,-98.59400635,-100.6495972,211.422876
Z Masseter (superior rim) CUR R 2,-840.9466797,-556.9268555,-1280.928418,-679.9729004,-1292.49502,-1034.88877,-992.6917969,-1278.544238,-904.3925781,-763.0008301,-522.1016602,-522.1907227
X Masseter (superior rim) CUR R 19,-65.29581909,20.98451843,-71.16032715,-63.49749756,-80.09083252,-76.72532959,-67.23809814,-76.60220337,2.498271179,-118.0702148,-118.4731689,-138.522876
Y Masseter (superior rim) CUR R 19,559.5961914,3.726295853,64.92634277,13.90838013,52.12867432,47.74426575,55.85999146,57.29949341,266.5172119,-40.39146118,-51.2895752,267.3074707
Z Masseter (superior rim) CUR R 19,-833.9410156,-562.6105469,-1277.097461,-670.8777344,-1294.373242,-1031.643555,-991.9513672,-1276.380176,-907.5384766,-751.089502,-506.542627,-500.1242188
X Masseter (superior rim) CUR R 18,-65.01844482,22.47727966,-71.15947266,-63.61814575,-79.18140259,-75.49961548,-66.85402832,-76.66835327,3.14982338,-117.8143066,-116.8836182,-137.6710083
Y Masseter (superior rim) CUR R 18,552.3474121,-3.37161026,56.42345581,6.624742126,43.69061584,40.07889709,49.62442932,48.3585907,260.9587158,-46.04298096,-56.89528198,260.3715088
Z Masseter (superior rim) CUR R 18,-834.0140625,-562.2885254,-1278.105273,-670.9833008,-1294.27041,-1032.683984,-992.0796875,-1276.680469,-906.624707,-752.043457,-505.7080078,-500.3664063
X Masseter (superior rim) CUR R 17,-63.15646362,25.00671234,-69.52108765,-62.12159424,-77.57067871,-74.51123047,-66.14677124,-76.06188965,3.626793671,-116.3878296,-115.4085815,-136.1577881
Y Masseter (superior rim) CUR R 17,543.4947754,-11.75821457,47.27550964,-1.703285408,34.54128723,31.82524719,42.43245544,38.48832397,255.5267822,-52.10540771,-62.60390625,253.7156982
Z Masseter (superior rim) CUR R 17,-834.9454102,-561.4437012,-1275.549707,-670.5166016,-1293.969238,-1032.446973,-992.2104492,-1276.357813,-905.8325195,-751.5354004,-505.4661621,-499.7476563
X Masseter (superior rim) CUR R 16,-60.52366943,27.88679504,-66.54962769,-59.87526245,-74.3067627,-71.28272705,-63.56398926,-72.7168335,4.65724678,-114.2563965,-113.039624,-133.7610229
Y Masseter (superior rim) CUR R 16,534.1566895,-20.63048553,37.80440063,-10.39615326,25.45842743,24.15781403,34.93863525,28.76293945,249.9196045,-57.17504883,-67.98505249,247.3648193
Z Masseter (superior rim) CUR R 16,-834.2025391,-560.1162598,-1272.663281,-669.0799805,-1291.867969,-1028.939941,-991.1130859,-1273.391113,-904.5354492,-748.6258301,-504.9780762,-497.6000977
X Masseter (superior rim) CUR R 15,-57.41384277,30.32695923,-63.43294678,-57.01693115,-70.76221313,-67.93863525,-60.42440796,-68.91179199,5.918758774,-112.3011841,-110.3286011,-130.6897461
Y Masseter (superior rim) CUR R 15,526.7699707,-28.40994873,29.07101746,-18.47774658,19.22387695,17.89338837,29.27236633,22.60619812,244.30625,-63.27836304,-73.21279297,240.4715576
Z Masseter (superior rim) CUR R 15,-832.2446289,-557.672168,-1270.835156,-668.1896484,-1288.174805,-1025.394824,-988.5290039,-1269.495117,-903.3867188,-746.6732422,-504.4574707,-496.9728027
X Masseter (superior rim) CUR R 14,-54.67896729,32.59270935,-61.09656372,-54.48475952,-68.33834229,-65.71008911,-58.70905762,-66.6925293,7.007529449,-109.9409424,-108.1462402,-128.0810547
Y Masseter (superior rim) CUR R 14,520.7015137,-34.9137085,21.37169647,-25.94853516,12.54189453,10.58335571,23.01491394,16.2279129,238.3900635,-69.5222168,-79.10540161,233.7106689
Z Masseter (superior rim) CUR R 14,-830.6173828,-555.6063965,-1270.249707,-667.4206543,-1285.749121,-1024.77002,-987.3754883,-1268.04209,-902.6577148,-746.313916,-504.5152832,-498.2226074
X Masseter (superior rim) CUR R 13,-52.53452759,34.62640076,-59.60078735,-52.73416748,-65.44459229,-63.0387085,-56.00557251,-65.17111816,8.395487213,-108.051123,-106.0750488,-126.4111328
Y Masseter (superior rim) CUR R 13,514.8728516,-40.27612,14.41276703,-32.93418274,5.715065384,3.814131546,17.79400787,9.776981354,232.6411377,-75.15719604,-84.9607666,228.0155273
Z Masseter (superior rim) CUR R 13,-829.8829102,-554.5711914,-1271.597754,-667.1890625,-1285.460938,-1025.387598,-985.9578125,-1268.420703,-902.375293,-746.1086426,-504.7750977,-500.4224609
X Masseter (superior rim) CUR R 12,-50.53821411,36.33866272,-57.38755493,-50.94025269,-61.93334961,-59.91185913,-53.6149353,-62.43330078,10.29568024,-106.2668701,-103.5630737,-124.8053589
Y Masseter (superior rim) CUR R 12,508.5765137,-45.3599823,7.413185883,-39.74632263,-1.359328556,-2.441005325,12.04867783,2.910375023,226.9358643,-80.78970337,-90.86018677,222.5502686
Z Masseter (superior rim) CUR R 12,-830.1825195,-553.8020996,-1272.819629,-667.4450195,-1285.61416,-1025.858594,-985.2172852,-1269.174512,-902.0233398,-746.1430176,-505.2117188,-502.688623
X Masseter (superior rim) CUR R 11,-47.92842712,38.1006897,-54.56257935,-48.01754761,-57.34678955,-56.22757568,-50.90857849,-58.58154907,12.38550415,-103.3087036,-99.8461792,-122.3601807
Y Masseter (superior rim) CUR R 11,501.9845703,-50.48149414,0.981635761,-46.17737122,-8.539615631,-8.323843384,5.808308029,-3.484050751,221.4271973,-86.04157715,-96.30947876,216.9649414
Z Masseter (superior rim) CUR R 11,-830.5095703,-552.7171387,-1272.118555,-667.2983887,-1285.219434,-1025.506934,-984.8833984,-1268.345898,-900.5890625,-746.1111328,-505.483252,-504.0141602
X Masseter (superior rim) CUR R 10,-44.30375671,40.35653381,-50.67210388,-44.29979248,-51.88209229,-51.78881226,-47.34825439,-54.33740845,15.39019775,-99.18945313,-95.10690308,-118.2738525
Y Masseter (superior rim) CUR R 10,496.4304199,-54.92982178,-4.911882019,-51.46329346,-14.11501465,-14.09866943,0.284328508,-8.69317627,216.3562012,-90.58170166,-100.1876892,212.2590576
Z Masseter (superior rim) CUR R 10,-829.1583984,-550.7858887,-1271.436914,-666.0870605,-1282.386719,-1022.955762,-983.4871094,-1265.315137,-897.7352539,-744.8397949,-504.1231934,-503.6569336
X Masseter (superior rim) CUR R 1,-18.98190002,66.18234863,-28.05104675,-21.05925293,-24.61534424,-22.21762238,-20.90839691,-23.87932281,40.18406372,-77.75093384,-73.38995972,-95.64180298
Y Masseter (superior rim) CUR R 1,501.4863281,-54.090271,-3.163289642,-50.890802,-6.394072342,-8.206569672,2.044390488,-4.378293228,216.451709,-91.74971313,-93.66913452,218.6809326
Z Masseter (superior rim) CUR R 1,-844.9744141,-560.2411133,-1284.618359,-681.4558594,-1300.040332,-1041.789648,-997.7304688,-1286.836426,-908.8128906,-767.7459961,-525.8979004,-525.7716797
X Masseter (superior rim) CUR L 9,47.41694946,112.6400391,41.96307678,44.95735474,50.9153717,48.0281189,40.42774048,48.30812073,93.56065674,-13.22140808,-12.10524673,-27.60447388
Y Masseter (superior rim) CUR L 9,498.185791,-60.02409668,-9.825884247,-52.83838501,-12.23020935,-16.62915039,-2.898515701,-13.97349701,212.9035645,-90.57859497,-89.67034912,211.7842773
Z Masseter (superior rim) CUR L 9,-827.2242188,-526.5770996,-1271.867773,-664.4390625,-1284.66875,-1021.798828,-983.4415039,-1265.695898,-878.9929688,-761.5250977,-523.3103027,-528.032959
X Masseter (superior rim) CUR L 8,43.1175415,108.9158691,37.67913513,41.51047974,46.3105957,43.49509277,36.59116211,43.76418762,89.22509155,-16.33260193,-15.40991516,-30.3406189
Y Masseter (superior rim) CUR L 8,495.665918,-62.66813354,-12.55147705,-55.71994629,-14.36945343,-18.83277283,-5.202222443,-14.97606659,212.9199707,-92.0262146,-91.83480835,209.5963379
Z Masseter (superior rim) CUR L 8,-823.0874023,-525.3759766,-1267.200293,-660.4754395,-1278.562695,-1017.44873,-979.0996094,-1260.154785,-874.9603516,-756.9635742,-518.4377441,-523.2728027
X Masseter (superior rim) CUR L 7,38.83337097,105.6183105,32.99631958,37.67183838,42.23877869,38.86526184,32.82809753,39.61116638,84.28580322,-20.11189728,-18.19259033,-33.17105713
Y Masseter (superior rim) CUR L 7,493.2312988,-64.81731567,-14.32036133,-58.48936768,-15.36959991,-19.87166595,-5.830376816,-14.86268768,213.2907715,-93.12244873,-93.21955566,208.487793
Z Masseter (superior rim) CUR L 7,-819.5383789,-524.3478027,-1263.013574,-656.6170898,-1272.730371,-1012.045801,-974.4861328,-1254.71582,-871.3210938,-752.5964844,-513.0445313,-518.5867676
X Masseter (superior rim) CUR L 6,35.64771118,103.1093872,29.17954407,33.76113281,36.7052124,32.02290039,28.02668762,34.10412903,77.94777832,-24.51209412,-21.28600769,-37.33332825
Y Masseter (superior rim) CUR L 6,489.6440918,-67.9383606,-16.64353485,-63.12371826,-17.55823669,-21.1219696,-8.380554962,-16.27241669,210.2026123,-96.82982178,-98.24765625,205.6494385
Z Masseter (superior rim) CUR L 6,-819.038623,-524.3711426,-1262.018555,-655.5336426,-1269.840527,-1007.686035,-971.6608398,-1251.058008,-870.0448242,-749.4084961,-508.9030273,-515.125
X Masseter (superior rim) CUR L 5,31.72446594,100.4628052,26.08769836,29.38468628,29.94266357,23.91535034,21.94043884,27.55892639,73.74417114,-29.35497437,-27.74606323,-41.91963806
Y Masseter (superior rim) CUR L 5,485.2564941,-71.44932251,-20.16952515,-67.87363281,-19.47688751,-24.14912109,-11.64763336,-19.53841248,205.6710449,-102.3184509,-104.6168823,201.5026367
Z Masseter (superior rim) CUR L 5,-823.6300781,-528.8436523,-1266.464941,-660.7027344,-1272.352832,-1011.954785,-974.7396484,-1255.002344,-875.8311523,-753.0624023,-512.5427246,-518.7465332
X Masseter (superior rim) CUR L 4,27.91431885,99.04403687,22.65091858,25.24383698,25.37028961,19.93939972,19.71445007,23.38571777,74.1567627,-32.53766174,-32.60650024,-47.65140991
Y Masseter (superior rim) CUR L 4,486.1580078,-70.31375122,-18.4298645,-66.66842651,-17.97629242,-21.59846649,-11.28457718,-17.39337311,206.7706787,-102.7506592,-103.1507935,203.9005127
Z Masseter (superior rim) CUR L 4,-830.6368164,-536.4513184,-1273.852148,-669.4605957,-1279.601953,-1020.856934,-981.6401367,-1262.097266,-883.8103516,-759.9392578,-519.7109375,-524.4302246
X Masseter (superior rim) CUR L 3,25.29135437,98.93450928,20.19388733,22.68638,23.71988678,19.58045959,18.32335663,22.01502991,76.49261475,-35.79083557,-35.78110046,-51.25595093
Y Masseter (superior rim) CUR L 3,490.2472168,-66.44994507,-14.46664276,-62.29038086,-15.6468277,-19.74745941,-8.290956116,-15.52680817,207.9844727,-101.936969,-99.73973389,207.5854736
Z Masseter (superior rim) CUR L 3,-837.2844727,-542.9724609,-1280.111035,-677.5311523,-1287.95,-1029.482617,-989.2380859,-1270.562109,-890.9470703,-766.9986328,-526.2471191,-531.4273926
X Masseter (superior rim) CUR L 20,62.81751099,137.0807129,67.9385437,65.02728271,74.19174805,74.03566895,63.43583984,77.5744751,115.8439453,-2.588186646,-3.837898254,-11.45830002
Y Masseter (superior rim) CUR L 20,573.7797363,8.649875641,69.12131348,20.3932373,65.91599121,57.11252441,63.06225586,62.14316406,270.8501221,-30.69792786,-28.92167664,280.9473633
Z Masseter (superior rim) CUR L 20,-833.309375,-524.3777832,-1281.129688,-674.3493164,-1305.350684,-1036.386621,-995.4264648,-1282.825098,-884.8457031,-779.4255371,-536.688623,-539.7615234
X Masseter (superior rim) CUR L 2,24.51666565,99.62989502,20.1435379,21.98145599,21.71227875,18.44377441,17.10915985,19.99737396,77.84798584,-38.69616089,-38.3665802,-53.67214966
Y Masseter (superior rim) CUR L 2,496.5087891,-61.52301025,-8.917443848,-56.28230591,-11.2477417,-15.48079376,-4.133127594,-12.37161026,210.926709,-97.61619263,-95.42333374,213.2482666
Z Masseter (superior rim) CUR L 2,-840.9522461,-546.817627,-1283.541992,-680.5083008,-1295.59502,-1036.582422,-995.0633789,-1279.429004,-896.9897461,-772.8759766,-530.3546387,-535.3465332
X Masseter (superior rim) CUR L 19,64.53485107,137.7696899,68.28553467,65.6293396,75.5378418,75.06125488,64.18835449,77.94678345,116.2051025,-1.84248333,-2.361724472,-10.82877808
Y Masseter (superior rim) CUR L 19,567.4681152,2.187458992,61.74638062,14.07899475,57.69987793,49.07278442,57.27150269,54.37424927,265.3764893,-36.47204285,-34.53285828,274.1100098
Z Masseter (superior rim) CUR L 19,-834.9392578,-525.4131836,-1283.196875,-674.8861816,-1306.059473,-1036.74707,-995.6094727,-1282.876855,-885.1246094,-779.8250488,-536.6121582,-539.7319336
X Masseter (superior rim) CUR L 18,64.43201904,136.6347046,67.67526855,65.40060425,74.94480591,73.77909546,63.64247437,77.0055481,114.8750244,-1.934175301,-2.359872055,-11.1129776
Y Masseter (superior rim) CUR L 18,560.1559082,-4.969215012,53.16026001,7.172103882,49.2837738,40.75014038,50.75147705,45.70724182,259.7831787,-42.32060242,-40.66340637,266.6851074
