Name,CW_M22220_Cranium,CW_M1942_Cranium,CW_J6023B_Cranium,CW_J6203A_Cranium,NHNW_B131_Cranium,NHNW_B79_Cranium,NHNW_J13144_Cranium,NHNW_J6239_Cranium,SHNW_M8748_Cranium,SHNW_M8749_Cranium,SHNW_M8952_Cranium,SHNW_M8951_Cranium
X Inion-mastoid CUR R 12,-44.29132996,45.77545166,-42.72830811,-42.83840027,-52.78649902,-49.21099854,-45.34492493,-49.72155457,21.27725525,-101.4921509,-107.5995605,-120.2007813
Y Inion-mastoid CUR R 12,602.7871582,40.08135681,103.6080688,53.56508179,99.09590454,92.7776062,98.27508545,96.56831055,309.8359619,3.649063873,-5.785001755,312.0024414
Z Inion-mastoid CUR R 12,-837.5426758,-563.9695313,-1285.335449,-685.0479492,-1290.954199,-1037.745801,-997.9605469,-1280.405273,-908.7469727,-761.2527344,-519.2205078,-508.3755859
X Inion-mastoid CUR R 11,-41.34891357,46.40229492,-39.99069214,-40.49899597,-50.872995,-47.87010193,-43.77406616,-47.08619385,22.5664505,-99.07630005,-105.2703003,-116.8168579
Y Inion-mastoid CUR R 11,604.0225586,42.15412292,105.7907104,56.25009155,101.7957458,95.64664307,101.4754272,99.59459229,313.0707031,7.041438293,-2.825602913,315.2470459
Z Inion-mastoid CUR R 11,-832.9916992,-559.0552734,-1280.119141,-680.1396973,-1285.542773,-1032.238281,-992.6006836,-1275.01123,-903.3319336,-756.1000977,-515.0130371,-503.6189453
X Inion-mastoid CUR R 10,-39.8587616,46.18911438,-38.0676178,-39.1404541,-49.57618103,-46.46372681,-41.58376465,-44.31020203,23.45465698,-95.94650879,-103.5536011,-113.2636353
Y Inion-mastoid CUR R 10,605.4868164,44.4501709,107.6121948,59.04205933,104.26875,98.05924683,104.8565308,102.3771912,315.5893311,9.740126801,0.431482792,318.0942871
Z Inion-mastoid CUR R 10,-828.1533203,-554.6787109,-1274.882129,-675.1060059,-1280.34834,-1026.842676,-987.8814453,-1269.752148,-897.5765625,-751.4111816,-510.8989746,-498.6538574
X Inion-mastoid CUR R 1,-8.673599243,66.97443237,-2.231861877,-2.673854256,-6.098426056,-6.550240326,-5.402137756,-1.973943901,50.30856628,-58.36238403,-66.67750244,-70.08251953
Y Inion-mastoid CUR R 1,612.4120605,49.30905457,109.2779541,63.02211304,118.3021118,111.1191284,110.9064209,111.6100708,321.0327881,15.3778656,15.01673431,326.7083252
Z Inion-mastoid CUR R 1,-797.3336914,-520.6193848,-1245.571289,-642.6799805,-1251.11123,-997.1887695,-961.2709961,-1237.636914,-867.0515625,-733.185498,-493.1752441,-482.5018555
X Inion-mastoid CUR L 9,30.65837708,111.388916,38.03917542,38.40720825,44.22716675,42.04932861,37.40375671,46.74971924,89.74108887,-27.17511902,-29.76070251,-36.45668945
Y Inion-mastoid CUR L 9,614.2196777,46.10436707,108.4491211,63.92843018,110.3079102,102.0757324,106.2943726,102.9086426,317.0306885,15.43537292,12.74497299,324.2393799
Z Inion-mastoid CUR L 9,-822.0771484,-529.9914551,-1273.873145,-670.7672363,-1281.632617,-1024.190137,-984.8063477,-1268.867383,-877.9419922,-760.8643555,-525.1112305,-516.7501465
X Inion-mastoid CUR L 8,28.69058533,109.4447144,36.99734802,36.31308289,43.13773804,40.76133118,35.80858459,45.90137634,86.25046387,-28.77260132,-31.09139709,-38.53548279
Y Inion-mastoid CUR L 8,616.9666992,48.3734436,110.9304565,67.12908936,113.4625122,104.7835571,108.1005737,105.5207275,319.6287109,17.24777222,14.80877991,326.978125
Z Inion-mastoid CUR L 8,-817.9805664,-526.7183594,-1269.428809,-665.988623,-1275.905371,-1019.555566,-980.0970703,-1263.873828,-873.7246094,-755.236084,-520.7337891,-511.0626953
X Inion-mastoid CUR L 7,26.34955444,105.8392212,34.97307129,33.05722961,40.32853699,38.42732239,33.13399658,44.31648254,81.41782837,-31.02204895,-33.13013611,-41.4854248
Y Inion-mastoid CUR L 7,619.5242188,50.31604614,113.4829956,69.71847534,117.3014648,107.4751465,109.9921509,108.6012695,322.5930176,19.48368073,16.84756622,329.6561035
Z Inion-mastoid CUR L 7,-813.567041,-523.8635254,-1265.170801,-660.6989258,-1270.099902,-1014.346289,-975.3683594,-1258.96416,-870.8243164,-749.3662598,-515.9463379,-504.9887695
X Inion-mastoid CUR L 6,23.86308746,101.3028564,31.97103577,29.70278015,35.58167114,34.79837952,29.22382813,40.44264526,77.71923828,-33.82595825,-35.54536438,-43.60333557
Y Inion-mastoid CUR L 6,620.9991699,52.56437988,115.1735229,71.07581787,118.9434204,109.6865234,111.3551758,110.456665,323.523877,20.3620285,18.45190887,331.2490479
Z Inion-mastoid CUR L 6,-809.0875488,-521.302832,-1261.043652,-656.2769531,-1265.276563,-1009.474316,-971.5995117,-1254.433203,-868.8303711,-745.7695313,-511.1771973,-500.522998
X Inion-mastoid CUR L 5,20.54134369,96.24324951,27.92945251,25.7286377,30.27085266,30.31790161,24.84350128,35.82218018,74.31536865,-36.98410339,-38.48757935,-46.63370361
Y Inion-mastoid CUR L 5,620.7533203,53.847229,116.3057007,71.11461182,120.1758179,111.520459,112.5623657,111.2576172,323.6248047,20.42957001,19.14931488,331.5976074
Z Inion-mastoid CUR L 5,-805.0185059,-519.3297363,-1256.933984,-652.1007813,-1261.285059,-1005.47666,-968.0110352,-1250.075,-866.7770508,-742.9097656,-507.0224609,-496.5553711
X Inion-mastoid CUR L 4,16.03173523,90.38440552,22.4646698,20.71828766,24.4601532,25.06561279,19.75963135,30.78131104,70.29855347,-40.5017334,-42.34826355,-50.51899109
Y Inion-mastoid CUR L 4,619.3354004,53.73347168,116.2749268,70.15014648,120.7449951,112.806604,112.8614746,111.9347778,323.2650879,19.88187256,18.77717133,331.1431396
Z Inion-mastoid CUR L 4,-801.5005859,-518.2977539,-1253.09541,-648.2006836,-1257.605957,-1002.014941,-964.6287109,-1245.394434,-865.0360352,-739.9769043,-503.3517578,-492.5752441
X Inion-mastoid CUR L 3,10.91697311,84.7951355,17.07650757,15.73679199,18.39737701,19.25414124,14.43327026,25.02056427,65.93918457,-44.09516602,-46.71123047,-54.58457642
Y Inion-mastoid CUR L 3,617.5962402,52.16637573,114.6915894,67.80046387,119.6999023,112.9611206,112.4349243,111.921167,322.7412598,18.66103516,17.73617554,329.8418701
Z Inion-mastoid CUR L 3,-798.794043,-517.3365234,-1249.30752,-645.1857422,-1255.170117,-999.6804688,-962.5567383,-1242.019043,-864.2837891,-737.5245605,-500.5039063,-489.3700684
X Inion-mastoid CUR L 2,6.015965271,79.89866333,12.2145607,11.37436981,12.73998718,13.3467865,9.775786591,18.76208191,61.87267456,-47.37732239,-50.84581604,-58.4536499
Y Inion-mastoid CUR L 2,615.3272949,50.38065796,111.6065552,64.81796265,118.9605225,112.3919067,111.906311,111.6366699,321.8826904,17.19685669,17.28624725,328.4750732
Z Inion-mastoid CUR L 2,-797.354834,-517.053418,-1246.771484,-643.3008301,-1253.401758,-998.3954102,-961.8171875,-1239.3125,-864.3458008,-735.9666016,-498.1728027,-486.9182129
X Inion-mastoid CUR L 15,42.97765808,127.4474854,46.39598389,45.35874939,48.00057373,46.55942078,40.46975098,52.07695923,103.708313,-24.46072998,-27.68575439,-38.19901123
Y Inion-mastoid CUR L 15,600.3708984,34.70265198,93.91045532,44.11601563,93.14193726,87.77865601,88.96013184,89.21707153,302.0510742,-2.506812096,-5.611866379,304.1744385
Z Inion-mastoid CUR L 15,-849.2631836,-552.7279297,-1306.506055,-699.3793945,-1317.004688,-1053.630469,-1015.83291,-1301.546973,-906.2095703,-793.6771973,-548.6772949,-548.0066406
X Inion-mastoid CUR L 14,42.56398315,125.9746704,47.60037842,46.02045593,48.81545715,47.05629272,43.90352783,53.80786133,103.2118164,-24.09043732,-25.85403442,-34.93320618
Y Inion-mastoid CUR L 14,603.4338379,36.46759644,97.10805054,49.00405884,96.09550781,89.39172974,92.01242676,91.52089844,304.7995605,0.921471405,-1.969275856,308.8032227
Z Inion-mastoid CUR L 14,-844.6026367,-547.3865234,-1300.584473,-695.2961426,-1310.921191,-1047.773828,-1010.174512,-1295.488672,-900.8995117,-788.1480469,-545.7711914,-544.5551758
X Inion-mastoid CUR L 13,40.17199402,123.0589111,46.04050598,45.61625366,48.58592834,46.7379303,43.68267212,53.41849365,101.5091309,-24.46192932,-26.22903748,-34.43264465
Y Inion-mastoid CUR L 13,605.9472656,38.10499878,99.35625,53.1906311,98.87203369,91.46467285,94.99744873,93.75476074,307.4467285,4.221126938,1.674929047,312.8988525
Z Inion-mastoid CUR L 13,-841.0707031,-544.1453613,-1295.589648,-691.2300293,-1305.654492,-1043.036035,-1005.384863,-1290.266699,-896.7878906,-783.3276855,-542.837793,-540.2100586
X Inion-mastoid CUR L 12,36.92236633,118.8550903,42.87738647,43.19864197,47.10710754,45.85897522,42.54700928,52.03624878,98.67496338,-24.78477173,-27.68000488,-34.08607788
Y Inion-mastoid CUR L 12,607.9202148,39.87854919,101.6524353,56.19365845,101.863916,94.17507324,98.36367188,96.39278564,310.485498,7.806013489,5.364962387,316.2340332
Z Inion-mastoid CUR L 12,-836.4456055,-541.0117676,-1290.001465,-686.414209,-1299.666016,-1038.073047,-999.9024414,-1284.600586,-892.3599609,-777.7802246,-539.1013184,-534.5139648
X Inion-mastoid CUR L 11,34.29365234,115.5456421,40.61640015,41.09555969,45.62276001,44.48267212,41.18496399,49.85893555,95.40368652,-25.0473114,-28.65846863,-34.14230652
Y Inion-mastoid CUR L 11,609.4036621,41.79975586,104.081189,58.39196777,104.5822021,96.91521606,101.6081299,98.48892822,312.9605469,10.8613266,8.122712708,318.8798096
Z Inion-mastoid CUR L 11,-831.571875,-537.4908203,-1284.587988,-681.1519043,-1293.816113,-1033.508984,-994.8120117,-1279.550195,-888.1401367,-772.2883301,-534.7625977,-528.6511719
X Inion-mastoid CUR L 10,32.38614197,113.1768799,39.01331787,39.74234924,44.94625244,43.24644165,39.57966919,48.20602722,92.74406738,-26.06630554,-29.05355225,-34.85115662
Y Inion-mastoid CUR L 10,611.4388184,43.84411316,106.2215576,60.80978394,107.2661133,99.45847778,104.3010864,100.4995056,315.1275391,13.25094452,10.40997238,321.4695313
Z Inion-mastoid CUR L 10,-826.6577148,-533.773291,-1279.227051,-675.8736328,-1287.830859,-1028.978711,-989.7800781,-1274.208105,-883.2237305,-766.7425781,-529.9469238,-522.8372559
X Inion-mastoid CUR L 1,1.112374496,75.24645386,7.313230896,6.741487122,6.101104355,6.336880875,4.685390854,11.40990982,57.95880737,-50.94349365,-56.27990112,-62.60631104
Y Inion-mastoid CUR L 1,612.7937012,49.13001404,108.6970825,62.76231689,118.4978394,111.9365234,110.9720215,110.7630859,320.7374756,15.78801117,16.78061676,327.43125
Z Inion-mastoid CUR L 1,-797.0003906,-518.0396973,-1245.824219,-642.5868652,-1252.494043,-997.6702148,-961.8099609,-1238.445215,-865.2682617,-734.8931641,-495.922168,-485.115332
X Inion-basion CUR 5,-4.33392868,79.64797974,0.358710766,1.02391777,-2.00917778,-1.076096821,-0.299796152,2.607916832,59.3661438,-61.87990723,-69.45886841,-75.98390503
Y Inion-basion CUR 5,614.6040039,52.79473267,116.6900757,65.27226563,115.5922974,106.7529053,108.646875,108.9711548,320.1134277,16.96115723,11.9398613,325.3669189
Z Inion-basion CUR 5,-826.6585938,-546.7352051,-1278.448145,-676.3847656,-1287.153418,-1032.772754,-989.5172852,-1277.208203,-895.421582,-763.4227539,-525.927832,-516.6333496
X Inion-basion CUR 4,-4.291819,77.57810669,0.988959789,1.349297428,-1.587962723,-1.037787819,-0.480219936,2.896241188,58.16409302,-60.67789307,-67.8102478,-73.56152954
Y Inion-basion CUR 4,613.8052734,52.56737061,115.175647,64.29145508,116.3972412,105.769751,107.3203125,107.5591797,319.6272705,15.05065002,12.01650238,322.904541
Z Inion-basion CUR 4,-820.3589844,-540.4930664,-1271.365234,-670.6197754,-1278.45127,-1024.345801,-982.9375,-1269.205273,-888.7487305,-757.0055664,-519.1419434,-509.7269043
X Inion-basion CUR 3,-4.059408951,75.74549561,1.51669054,1.542335224,-1.478071213,-1.293141651,-0.407443857,3.335215378,57.01870728,-59.10264282,-66.03995972,-71.37479858
Y Inion-basion CUR 3,612.9916992,51.17765198,112.714563,63.03962402,118.1188965,107.1880493,107.2053101,108.7748169,319.8041016,14.38398895,11.83830414,322.9663086
Z Inion-basion CUR 3,-813.6929688,-534.5562012,-1264.068359,-663.4154785,-1269.750098,-1017.650195,-976.2746094,-1260.798828,-882.2460938,-750.1612305,-512.1715332,-502.3116211
X Inion-basion CUR 2,-3.851934814,74.0829895,1.828675842,1.66606636,-1.126400375,-1.329640102,-0.269717789,3.794944,56.10299072,-57.67039185,-64.42501831,-69.24759521
Y Inion-basion CUR 2,612.6039063,50.65116577,110.5113403,62.53372192,118.9958496,109.3858154,108.5953857,110.8910278,319.4148438,14.17880859,12.53986206,324.45896
Z Inion-basion CUR 2,-807.6654785,-529.0283203,-1257.790332,-656.0390625,-1261.888477,-1009.850293,-970.5626953,-1252.532617,-876.4533203,-743.9819824,-505.8456055,-495.0674805
X Inion-basion CUR 1,-3.741492844,72.43962402,2.266280174,1.850127029,-0.496873569,-0.690260744,-0.23231945,4.067602539,55.13889771,-56.10181274,-62.99168701,-67.54094238
Y Inion-basion CUR 1,612.1719238,50.35299377,110.2525024,62.53169556,118.3829224,111.5921753,109.9533813,111.9012329,319.3113281,14.44042511,14.59072266,325.3066162
Z Inion-basion CUR 1,-801.5743652,-523.4809082,-1250.949902,-648.6154785,-1255.583008,-1002.11416,-965.5418945,-1244.286328,-870.9973633,-738.4648926,-499.9963379,-488.9717285
X Inion,-3.606145859,71.18666382,2.499318123,1.978023338,-0.174972868,-0.353387976,-0.252905011,4.749892044,54.32625122,-54.34147949,-61.47703247,-66.45273438
Y Inion,610.2556641,48.15588684,107.2968872,61.9578125,117.7709839,111.4368774,110.3125122,110.6640503,319.8092041,14.69130096,15.78077087,326.6968994
Z Inion,-797.579834,-519.2084473,-1245.10957,-642.5370117,-1252.791113,-998.3842773,-962.0955078,-1238.017383,-867.2920898,-734.1436035,-494.6423828,-483.9614746
X Infraorbital foramen R,-14.82801819,65.81065674,-22.78114624,-17.63130035,-16.48324585,-18.41157227,-18.69124298,-18.9866272,42.78978577,-71.2694458,-67.11407471,-87.98184204
Y Infraorbital foramen R,487.4718262,-67.55351563,-16.97417755,-62.89573364,-18.15136871,-22.60762482,-9.158135223,-15.6531189,205.9049316,-103.0209717,-107.3427002,204.4230225
Z Infraorbital foramen R,-834.1507813,-551.1964844,-1275.982031,-673.4767578,-1280.929883,-1025.171191,-983.4878906,-1265.641113,-894.8833008,-754.4044434,-515.7766113,-516.0458984
X Infraorbital foramen L,22.00855408,96.11418457,17.08872833,19.3678894,19.65493164,16.5482193,15.57056274,19.30514679,71.73007202,-39.079245,-37.7409668,-54.06849976
Y Infraorbital foramen L,489.2330078,-67.93467407,-16.91394196,-62.02807617,-15.65484009,-22.68385773,-8.38589859,-14.82005157,205.5119629,-103.0995605,-101.9959961,206.858667
Z Infraorbital foramen L,-835.5263672,-541.5713867,-1277.808301,-673.7150391,-1284.144824,-1027.160645,-983.5642578,-1264.707324,-890.2488281,-763.2430176,-525.1393555,-526.0653809
X Incisive foramen R,1.180963993,81.41726074,-7.637116241,-1.847763634,-3.896503448,-7.212937164,-6.100183487,-7.647807312,55.38436279,-61.84232178,-55.97765503,-77.40025635
Y Incisive foramen R,463.3981445,-94.5927002,-45.19610596,-87.03917847,-46.64461365,-56.41326294,-39.86339722,-48.9845459,178.7725952,-134.4680542,-134.5604492,173.9682495
Z Incisive foramen R,-844.8466797,-557.8999512,-1287.879102,-681.8268555,-1295.456445,-1036.976855,-1000.186328,-1281.533984,-904.9331055,-771.6749023,-533.1241211,-532.1787109
X Incisive foramen L,7.460747528,86.8062439,-1.008083916,4.377780151,6.251442337,5.011137009,2.480591965,1.911809921,64.63344116,-54.05824585,-47.49207153,-68.95947876
Y Incisive foramen L,463.6776855,-94.22364502,-44.69477234,-87.22684326,-47.60558167,-56.93048096,-40.24404297,-49.15532227,177.7626953,-133.7970703,-133.9537231,174.6160156
Z Incisive foramen L,-845.2195313,-556.622168,-1288.091797,-682.0766113,-1296.036914,-1037.543457,-1000.542969,-1281.982129,-903.3572266,-774.3490723,-535.0141113,-535.1035645
X Fronto-nasal suture,3.298321533,68.89524536,-1.682910538,0.896010113,3.389949036,0.671403551,-0.694005489,1.276392651,52.49577637,-48.79608154,-47.2896759,-62.41625366
Y Fronto-nasal suture,514.0086426,-43.06398621,10.89276199,-31.09180908,12.38511047,5.250750351,14.85542297,9.166606903,218.3904053,-88.74468994,-89.55713501,217.654834
Z Fronto-nasal suture,-797.8976074,-511.0525391,-1240.212891,-633.9052246,-1249.96582,-993.5858398,-957.4243164,-1237.239063,-867.3702148,-731.1378418,-491.999707,-488.1044434
X Foramen ovale R,-18.32223206,65.93356323,-20.56686859,-17.05094147,-20.18581848,-20.4267746,-18.69425354,-16.1752121,46.23527832,-77.3975647,-81.71314087,-94.66467285
Y Foramen ovale R,578.3742676,19.45499878,80.77709961,28.78040771,72.3489624,68.01885986,76.64415283,72.68085938,287.3390625,-20.56976471,-26.07900085,289.7675293
Z Foramen ovale R,-840.153125,-558.9812988,-1287.257227,-686.3668457,-1300.4125,-1042.621484,-1001.209277,-1286.356836,-908.6225586,-769.4661133,-529.6587891,-524.2866699
X Foramen ovale L,15.81361084,98.70272827,17.90325012,17.27057343,17.29298401,15.89011993,16.06871033,18.53545532,76.50369873,-48.02125854,-49.24180908,-61.60250244
Y Foramen ovale L,581.6323242,17.9173233,80.59247437,27.97949219,73.57927856,66.47122803,76.32285767,71.29710083,287.1066162,-20.7220047,-22.67402802,291.2417969
Z Foramen ovale L,-840.246582,-548.5577148,-1289.168457,-686.9793945,-1302.976367,-1045.057031,-1002.034082,-1288.260547,-902.8719727,-777.3085938,-538.4183594,-534.267627
X Foramen alar R,-9.102147675,71.45010986,-11.84082413,-8.343010712,-12.51010361,-13.9658371,-13.1775528,-11.86319275,48.82298889,-71.09439697,-73.03223267,-86.89096069
Y Foramen alar R,563.3547363,1.757528687,60.32839355,12.56856308,53.90233154,46.7652832,57.56743774,52.39240112,267.4788818,-35.55026855,-43.51289063,273.589209
Z Foramen alar R,-831.6757813,-548.3669434,-1279.077441,-674.9643555,-1289.486621,-1031.573438,-991.0307617,-1276.624707,-900.8341797,-763.118457,-520.8954102,-518.7085449
X Foramen alar L,8.409997559,88.26951294,9.318244171,9.128334808,11.49699631,9.666197968,8.808517456,13.30632172,71.21924438,-48.24784851,-50.91433716,-62.34481812
Y Foramen alar L,565.0924805,2.397537994,59.95131226,13.1384613,52.8934021,47.93114014,57.63500977,50.37848816,266.9060059,-37.5805542,-38.75826416,272.6908691
Z Foramen alar L,-831.4163086,-543.6310547,-1280.30625,-675.9718262,-1290.861719,-1032.494336,-992.5648438,-1277.522266,-896.4775391,-766.3744141,-527.4881348,-524.2101563
X End of zygomatic R,-37.24679871,45.44936523,-32.78931885,-31.6800415,-44.5769043,-43.20723267,-36.10955505,-38.75742493,28.79986267,-84.8331665,-95.84639282,-99.15756836
Y End of zygomatic R,612.0347168,50.44465027,112.098584,68.20108643,111.2799683,104.7509521,109.6133911,109.4905273,320.7071289,15.50893555,6.087493896,324.9903076
Z End of zygomatic R,-813.5029785,-541.7502441,-1259.707324,-659.1810059,-1263.131055,-1009.640137,-970.1555664,-1252.560742,-878.7866211,-736.5306152,-495.6913574,-483.3175781
X End of zygomatic L,28.38302307,106.7193237,36.12837219,33.72963867,42.24404297,40.63355103,36.37131653,46.31272278,82.13671265,-30.44230652,-28.68964844,-38.58499756
Y End of zygomatic L,616.8867676,49.13799133,111.3422852,68.68019409,114.2738525,105.6007324,108.2716187,106.5756714,320.2879639,18.5035141,14.36253815,327.4717529
Z End of zygomatic L,-812.1479492,-523.110791,-1264.14873,-659.5562012,-1268.735352,-1013.501953,-973.3836914,-1257.814453,-868.5145508,-748.9320313,-514.609375,-503.1367676
X End of nasomaxillary R,-3.702167892,67.13934326,-10.79856873,-7.964739227,-17.03333588,-17.92712402,-18.70595093,-21.24247131,42.5702301,-63.11705322,-59.76038818,-79.08761597
Y End of nasomaxillary R,458.6138184,-102.3328918,-56.52646484,-95.27787476,-44.16552429,-48.53704224,-36.29854431,-42.00226135,180.0885742,-129.0290771,-133.1038208,175.6635864
Z End of nasomaxillary R,-816.8602539,-532.5970215,-1255.39082,-649.7334961,-1255.290234,-998.5637695,-965.1583008,-1242.976855,-877.4898438,-739.4727539,-501.0310059,-497.1152832
X End of nasomaxillary L,13.42166138,82.81963501,4.451982117,10.36847534,25.79710693,17.49969482,13.06755066,19.50243225,65.67377319,-37.73239746,-30.8291687,-49.15080566
Y End of nasomaxillary L,458.3183594,-102.3234253,-57.04361572,-94.665448,-42.92600708,-49.86752319,-38.96781311,-43.73543091,179.6467041,-128.3864014,-128.1969604,176.699707
Z End of nasomaxillary L,-817.4899414,-527.2180176,-1255.369141,-650.3806152,-1258.624609,-999.2963867,-965.4379883,-1244.607617,-872.5882813,-746.3225586,-507.760498,-506.5915527
X Dorsal patch 99,-18.60238342,55.96936035,-15.48883972,-13.40051575,-18.27779999,-19.09381866,-15.82008972,-16.04086304,38.05285034,-64.71279297,-73.68753052,-82.25892944
Y Dorsal patch 99,578.0302734,20.85346527,79.42606812,34.33995361,78.13518066,70.43017578,76.96853027,73.99955444,284.5035645,-19.5202301,-23.21604614,289.7235352
Z Dorsal patch 99,-799.3006348,-521.3911621,-1243.521289,-642.1906738,-1251.299121,-995.5210938,-959.2796875,-1238.995117,-869.3367188,-730.8705078,-488.9687012,-482.41875
X Dorsal patch 98,-27.79348755,51.96419678,-29.51609497,-25.85845032,-29.74115295,-31.30898132,-27.6683197,-28.37391968,31.27260742,-81.45587769,-86.54605103,-99.23013306
Y Dorsal patch 98,570.381543,14.47728119,71.96600342,25.24089661,66.85932007,59.872229,66.42424316,63.54441528,272.9977539,-31.57949219,-37.99812012,278.0582031
Z Dorsal patch 98,-816.6134766,-538.5432617,-1261.132813,-657.8308105,-1268.083203,-1012.931543,-975.8103516,-1259.104785,-888.5381836,-743.7634277,-502.2412109,-492.431543
X Dorsal patch 97,-9.247688293,66.25739136,-3.426093292,-3.248401642,-6.190409088,-7.148781586,-5.834907532,-2.74292202,50.132547,-58.48969116,-66.77004395,-71.03179321
Y Dorsal patch 97,608.020459,46.59150696,106.3597168,59.35689697,113.4698242,105.6215942,106.704541,107.1462646,316.2158447,11.0409996,10.01813431,322.169458
Z Dorsal patch 97,-795.8862793,-520.2898926,-1243.847363,-642.2397949,-1250.396582,-995.9729492,-960.1635742,-1237.413574,-866.4875977,-732.5425781,-493.7410156,-483.5481445
X Dorsal patch 96,-2.400582314,66.41896362,-2.987628746,-0.120194769,0.076813012,-2.284088707,-2.983166695,0.733507252,50.97434998,-52.32919312,-53.80872192,-66.49588623
Y Dorsal patch 96,553.9467773,-4.987916565,53.28241577,7.708943939,49.76738586,41.80557861,50.97414856,47.13873291,258.9887695,-45.23946838,-48.10501404,261.5875977
Z Dorsal patch 96,-795.221582,-511.5088867,-1240.829004,-635.0527832,-1249.710645,-991.7614258,-957.4174805,-1234.898145,-865.8711914,-728.6379883,-487.7241211,-486.0498535
X Dorsal patch 95,-41.59678955,39.70704956,-44.64215088,-39.80819702,-51.13530579,-51.23002319,-45.78452454,-49.56978455,17.09277496,-97.97366333,-102.4207153,-116.021814
Y Dorsal patch 95,583.0459473,27.19881287,86.9111084,37.90325317,78.22059326,71.93103638,79.21917114,79.88065796,287.9237305,-16.5516449,-27.04807129,291.9837891
Z Dorsal patch 95,-822.3444336,-548.0760254,-1265.234766,-663.001709,-1273.633887,-1017.015918,-978.4737305,-1260.823535,-892.0175781,-744.127002,-502.1865723,-492.1495117
X Dorsal patch 94,-20.55630493,50.20649109,-23.67307434,-21.04545746,-34.50939331,-33.22831421,-29.36061401,-33.26398926,26.36466064,-75.47104492,-74.20067139,-92.31511841
Y Dorsal patch 94,518.2646484,-41.35109558,16.03809662,-31.20324707,15.48829041,10.73097992,20.53905945,17.74702606,231.7443604,-76.59830933,-82.03579102,227.3299805
