Name,Koala_NR2143,Koala_NR2145,Koala_NR1355,Koala_NR1499,Koala_NR0862,Koala_NR1098,Koala_NR2104,Koala_NR2105,Koala_NR2106,Koala_NR2127,Koala_NR2128,Koala_NR2112,Koala_NR2097,Koala_NR2102,Koala_NR2103,Koala_NR2137,Koala_NR2138,Koala_NR2139,Koala_Bimbo,Koala_Cascade,Koala_Cindy,Koala_Crockett,Koala_Eddie
X Lateral patch 63,80.87939453,-19.54220428,84.96049805,-16.28974457,86.70380859,-3.106074524,101.496814,9.050637817,97.90706787,13.57783966,105.2304565,-19.0852951,-7.619911957,66.10510254,-9.464906311,75.9578186,-14.09007263,89.69310913,34.26562805,21.08682556,28.55261536,39.20201416,37.81260071
Y Lateral patch 63,15.94147644,10.95315628,252.4463135,215.5476318,488.2299316,463.0411133,13.14867096,-1.111166286,240.1957764,233.7818848,478.0543457,26.10662231,261.7259521,235.5004395,507.9842773,468.3922363,709.0226563,714.054248,52.95958252,48.54069214,130.143689,42.79078369,44.94790039
Z Lateral patch 63,-633.3752441,-655.0185059,-637.179248,-654.7271973,-638.5234375,-651.852002,-570.1097168,-586.9100098,-578.7666504,-586.7621582,-569.7135742,-841.8304688,-840.2357422,-835.087207,-838.7495117,-828.3329102,-844.3785156,-830.2149414,-1231.125391,-1229.341602,-1264.005078,-1225.282715,-1219.708008
X Lateral patch 62,79.64385986,-21.95487671,83.59370117,-18.91815033,83.98603516,-5.265971756,99.40909424,6.062514496,96.24313965,10.88985519,104.2751953,-20.52577667,-10.76205444,64.99976807,-12.93054657,74.20721436,-16.45149536,87.78959961,32.87841187,20.94308777,27.13448181,37.10538025,36.43859863
Y Lateral patch 62,8.567191315,6.727393341,246.8509521,211.0950439,483.083252,456.2580078,7.01820755,-5.807054138,234.6018555,227.3770508,471.4233398,19.79039459,255.4604492,230.6022217,501.4725586,462.5239258,704.4959961,707.8147461,46.9934967,43.26065369,124.8605835,37.19765015,37.74689941
Z Lateral patch 62,-637.5083496,-657.3521973,-640.2918457,-658.2484375,-643.4758789,-654.0919922,-574.6705566,-591.5766113,-583.0772461,-590.3306152,-573.4525391,-844.919043,-843.5692383,-837.9986328,-842.0738281,-833.3180664,-847.0493164,-833.5680664,-1233.713477,-1232.927246,-1266.603418,-1228.419531,-1222.405078
X Lateral patch 61,79.83095703,-26.52240601,82.87424927,-22.22558136,81.58111572,-9.111646271,99.75753174,4.099344254,94.30571289,8.508023834,103.6870117,-22.28546753,-14.94607544,64.98091431,-18.46699677,72.38093262,-18.81023102,86.15199585,29.65285034,23.20281372,25.85101624,34.73580322,35.52260132
Y Lateral patch 61,-25.66156311,-17.37782135,217.6546143,183.7271606,455.6128906,426.476416,-23.94211121,-31.88248596,206.8093506,199.902771,441.7390137,-6.983823395,223.2831787,205.1193359,470.670459,433.8660156,682.0918457,676.762793,21.12472382,19.42291718,101.4126465,10.70232544,8.497399902
Z Lateral patch 61,-647.529248,-663.3377441,-647.3942871,-662.779834,-650.6666016,-661.420166,-581.7260742,-600.9246582,-588.149707,-599.4236816,-582.7178711,-852.0706055,-849.1477539,-845.8738281,-847.9553711,-840.9415039,-852.7709961,-838.3794922,-1240.604297,-1237.310742,-1272.640332,-1239.288281,-1229.438965
X Lateral patch 60,78.68999634,-28.22718506,81.66963501,-24.77683105,80.03791504,-12.10407639,99.14888916,1.943370438,92.92002563,7.043609619,102.1171326,-25.12038727,-17.34061279,63.68845825,-20.05106659,71.55570068,-20.41120605,84.6321106,28.26596985,21.84303131,24.63514404,32.8351532,33.50289917
Y Lateral patch 60,-23.08530579,-15.62945099,219.7235352,185.7602539,458.5650391,428.8206055,-21.32772522,-28.9673584,208.934082,201.9360718,444.3193848,-5.181655502,225.6007813,207.4994629,473.2958008,436.6839355,683.7246094,679.5914063,23.21726685,20.77335968,102.4270996,12.61060867,10.05479965
Z Lateral patch 60,-651.9122559,-665.2583984,-650.5888184,-665.4128906,-654.7493164,-664.5795898,-585.8480957,-603.7333496,-591.6406738,-601.7927246,-586.4754883,-854.6285156,-852.3938477,-848.178125,-851.4236328,-845.0359375,-855.0313477,-841.9900391,-1243.611816,-1239.555566,-1275.291016,-1242.647656,-1232.212891
X Lateral patch 6,10.92191544,-80.0953186,14.48800354,-78.13110962,15.58948975,-76.97314453,30.49007568,-60.60001831,33.73651733,-50.24527893,33.69006042,-88.09071655,-82.97034302,5.518406296,-82.17266235,6.223501968,-73.61231689,13.5970932,-29.90533142,-36.35594177,-34.53964539,-33.79151611,-32.61730042
Y Lateral patch 6,-0.806560802,-0.006724577,237.8134277,203.4071289,477.7585449,447.1124023,1.117189217,-11.5625351,226.6807617,221.3973877,463.579248,12.4440712,247.9734863,222.9462891,494.8460449,456.1779297,699.1374023,696.9602051,39.64984131,25.52154541,115.2851807,31.10224915,22.41009979
Z Lateral patch 6,-650.3577637,-645.9800293,-652.4647461,-645.788916,-654.3904785,-644.3365723,-589.9612305,-586.3339844,-594.3602051,-584.556543,-592.8913574,-833.0688477,-831.2053711,-847.5615234,-830.5792969,-844.2817383,-838.0688477,-845.2916992,-1241.283008,-1241.958301,-1284.204883,-1236.597754,-1226.244238
X Lateral patch 59,79.86887817,-24.98083496,83.19345093,-21.94359589,82.02705688,-7.766693115,99.41512451,4.426954651,94.87672119,8.477297211,103.5707642,-21.61943665,-13.39500732,65.09681396,-17.14198151,72.39494019,-18.51237488,87.0699646,30.50278015,21.76665802,26.33432922,35.41827393,35.10220032
Y Lateral patch 59,-9.19200592,-5.269784164,231.6312256,197.6480957,469.4365723,440.9824707,-8.548456573,-18.415242,220.6450439,213.5868652,455.7796875,5.657385635,239.2398926,218.1801758,485.4943359,448.0231934,693.6366211,691.7827637,33.43712769,30.94856262,112.5257324,23.625914,21.39839935
Z Lateral patch 59,-644.1202637,-661.9571289,-646.0998535,-661.7702148,-649.3644531,-659.3580078,-579.9722656,-597.8672363,-587.2516113,-596.5718262,-579.4013184,-850.1293945,-848.0858398,-844.0944336,-846.4876953,-839.6527344,-850.8213867,-836.9652344,-1237.928906,-1235.182715,-1270.387109,-1235.415527,-1226.579004
X Lateral patch 58,79.82713013,-20.13215637,83.7527771,-18.08085022,85.4354248,-4.535593796,101.0605774,7.638678741,96.28583374,13.30167999,103.2650269,-20.73797913,-10.05040207,66.03433228,-10.38573456,75.41393433,-15.0425354,87.24622192,34.00250854,19.33656616,27.45196533,38.80730896,36.80039978
Y Lateral patch 58,27.12773132,20.35106659,264.3781738,225.2804688,500.178418,476.1897949,25.60746155,9.759410095,250.8170654,244.0934082,488.3078125,36.77683716,272.2006592,245.2289795,518.1320801,479.4741699,717.7210449,727.202002,62.94250488,57.8609436,139.5607544,53.84044189,55.52410278
Z Lateral patch 58,-635.0794434,-654.718457,-637.2464355,-654.5338379,-638.8674316,-653.0724121,-571.9131348,-587.7916016,-579.6432617,-590.7472168,-571.313916,-842.1375,-840.5744141,-834.4724609,-841.5836914,-830.6248047,-845.8754883,-830.4213867,-1230.402051,-1231.262695,-1264.339063,-1225.76084,-1221.540039
X Lateral patch 57,80.07387085,-26.45731812,82.98756104,-22.77154083,81.44285889,-9.504418945,100.1026794,4.017326736,94.08601685,8.27942276,103.3422607,-22.75648193,-15.04431915,64.77086182,-18.40644226,72.19703369,-19.03146362,86.17538452,29.27836609,22.37509613,25.49525452,34.62393799,34.99599915
Y Lateral patch 57,-21.47106934,-14.31046906,221.2638672,187.2640503,459.3116699,430.7693848,-19.65387115,-28.02844849,210.6470947,203.5266846,445.7049316,-3.871765137,227.5684326,208.6486572,474.715625,437.8306641,685.2362793,680.8361816,24.5563858,22.33657227,104.0061768,14.20828094,11.68929977
Z Lateral patch 57,-647.6708008,-663.6108398,-647.8148438,-663.0572266,-651.3081055,-661.9142578,-582.0756348,-601.0022949,-588.8101074,-599.3686523,-582.7411621,-852.0332031,-849.6457031,-845.7663086,-848.3523438,-841.4741211,-852.7884766,-838.6695313,-1240.631152,-1237.222656,-1272.64082,-1239.250977,-1229.133105
X Lateral patch 56,80.59300537,-23.73225403,84.6147583,-19.70798492,83.16150513,-6.269182968,99.91659546,6.405239105,95.57294922,9.945906067,104.8356201,-19.45314484,-11.63691864,66.16815796,-15.66493073,73.24446411,-17.08033142,88.20748901,31.14059448,23.00122681,26.54632568,36.74248657,35.94930115
Y Lateral patch 56,-16.94678955,-11.36291504,225.0709229,190.7766357,461.8247559,434.5153809,-15.8758194,-25.27601776,214.0631348,206.7432373,449.0557617,-0.766937017,231.985083,211.829248,478.3223633,440.9413086,688.2206055,684.5664551,27.50717163,25.53825531,107.4184692,17.47790833,15.38320007
Z Lateral patch 56,-641.6746094,-660.6130371,-643.9099121,-659.5425781,-645.952002,-657.462207,-576.2754395,-596.3629883,-584.4231445,-594.8034668,-577.7230957,-848.350293,-845.8125977,-842.1897461,-844.3443359,-836.6137695,-849.321875,-834.6834961,-1236.598633,-1233.891895,-1269.085742,-1234.292578,-1224.451953
X Lateral patch 55,81.25935059,-22.75353851,85.93622437,-17.67883301,84.6543396,-3.887725067,100.9823059,8.157250977,96.16361694,11.07546463,106.0396362,-17.96054688,-9.94705658,67.30253906,-13.92560883,74.26158447,-15.96329803,89.43948364,32.50944824,24.18166351,27.39156189,38.22986755,38.06919861
Y Lateral patch 55,-20.58861847,-13.88946075,222.2256592,187.422522,458.1268555,431.1590332,-19.4087616,-28.5828064,211.1405273,203.6521362,445.8682129,-3.679072189,228.7994385,208.9658691,475.0562012,437.6575195,685.6078125,681.4563477,24.86695251,23.4186615,105.4727417,14.57865143,13.29850006
Z Lateral patch 55,-639.5301758,-659.345752,-642.1739746,-657.9561035,-643.6498047,-656.292627,-574.0888672,-595.1748047,-582.1759277,-593.5707031,-576.0469238,-846.8799805,-844.3782227,-840.9430664,-842.8921875,-834.365332,-848.1043945,-832.9479492,-1235.357324,-1232.888965,-1267.88623,-1233.083398,-1223.82998
X Lateral patch 54,80.23980103,-24.26064606,84.00875244,-20.84059906,82.6234314,-7.274723053,99.71451416,5.569435501,95.13187866,9.277141571,104.1695313,-20.27859497,-12.42972641,65.74367065,-16.44605713,72.72314453,-17.76221466,87.6631958,30.7845459,22.31615143,26.39908447,36.08865662,35.48380127
Y Lateral patch 54,-13.21159058,-8.413452911,228.2029297,194.1021606,465.4826172,437.6884766,-12.36185379,-21.98481903,217.2468506,210.0427734,452.2760742,2.322797966,235.4304199,214.8675293,481.7464355,444.3141113,690.8523926,688.0120117,30.34040833,28.10509338,109.846875,20.46474609,18.12960052
Z Lateral patch 54,-642.826416,-661.3625977,-645.0237305,-660.6171387,-647.521582,-658.2734863,-577.9269531,-597.0517578,-585.8425781,-595.6717773,-578.5135254,-849.3144531,-846.796875,-843.0977539,-845.3110352,-838.0071289,-850.1004883,-835.8025391,-1237.288379,-1234.463477,-1269.742285,-1234.919922,-1225.277637
X Lateral patch 53,80.67771606,-24.67715759,84.51710205,-19.77686005,83.2585083,-6.314105606,100.6065491,6.253794861,95.33689575,9.916597748,105.1120483,-19.99863739,-12.31522522,66.20115356,-16.14297333,73.49022217,-17.36317596,87.92651367,31.11354065,23.65100403,26.63714905,36.66207275,36.7480011
Y Lateral patch 53,-23.27437286,-15.63211365,219.9727539,185.5627441,456.8039063,429.0937988,-21.56142273,-30.15305481,209.2003174,201.8883789,443.9437988,-5.36395607,226.2196533,207.0734131,472.8524902,435.8411133,684.0459961,679.0939941,23.16585999,21.47349091,103.3975708,12.77657318,10.97320023
Z Lateral patch 53,-643.2316895,-661.3845703,-644.7023438,-660.4602051,-647.2167969,-658.959668,-577.7674316,-598.1228516,-585.2002441,-596.5604492,-579.300293,-849.4102539,-846.7719727,-843.3358398,-845.2235352,-837.6244141,-850.4007813,-835.390332,-1237.921191,-1234.970703,-1270.119824,-1236.067773,-1226.498242
X Lateral patch 52,81.05950317,-18.59264679,85.37937622,-15.69181213,86.00339355,-2.70170517,100.6365479,9.075722504,98.15465698,12.67203751,104.9999268,-17.58763733,-6.615883636,65.95089722,-9.533590698,75.37915039,-14.13813477,90.17046509,33.96597595,21.57114716,27.97102966,38.62547607,37.86860046
Y Lateral patch 52,9.363147736,6.223493958,247.137085,211.004248,482.8633301,456.6097656,6.912860107,-6.142111588,234.6833252,227.2240967,470.9911133,20.20291443,255.8708984,229.9887695,501.5032715,462.5890625,705.0852539,708.1968262,46.79614258,43.26378784,125.2991089,37.46053772,38.15759888
Z Lateral patch 52,-632.0713867,-653.130957,-634.1385742,-652.2266602,-635.8822754,-648.6813965,-567.5037109,-584.8694824,-576.6490234,-584.1696777,-566.9730469,-840.1808594,-837.9050781,-832.2910156,-836.9561523,-826.2811523,-842.1833008,-827.1696289,-1229.79043,-1227.879785,-1261.974902,-1222.954785,-1216.044043
X Lateral patch 51,80.6546875,-19.76863708,85.52111206,-15.82344208,84.89411011,-2.598826599,99.56754761,9.045441437,97.54122925,11.66836853,105.7968018,-16.40258026,-7.403568268,65.98212891,-11.08019257,74.13598022,-15.2756958,90.00969238,32.63553772,22.43790436,27.37939758,38.15463867,37.75209961
Y Lateral patch 51,-3.014508438,-2.137877464,236.1884521,201.2777466,471.815625,444.4351074,-4.71457634,-15.82507324,224.3227539,216.2985107,458.8696777,9.968827057,244.5339111,220.1762451,489.1668457,450.8494141,696.823291,696.6442871,36.4719635,34.18209839,117.150708,26.95733643,25.71270142
Z Lateral patch 51,-632.2197754,-653.5112305,-634.9804688,-651.9268555,-635.7037109,-649.1164063,-566.717041,-585.6783691,-577.1603516,-584.846582,-568.9089844,-839.8254883,-837.2537109,-833.4751953,-836.75625,-826.7079102,-842.9681641,-827.1908203,-1229.97373,-1227.736328,-1262.475195,-1224.950293,-1216.501953
X Lateral patch 50,10.78448792,-79.78916016,15.94139709,-77.49550781,17.23629608,-76.73059082,31.07611389,-60.75645752,35.23210144,-50.74284668,34.66218262,-88.60521851,-83.10825806,6.068579483,-82.78953857,6.72722702,-73.19452515,14.89817505,-28.85706482,-33.31092224,-32.4413147,-33.40870667,-30.92909851
Y Lateral patch 50,-12.90381775,-8.008369446,227.0294678,193.4628296,467.3727051,437.4347656,-9.671464539,-20.30744934,217.1391357,211.34104,453.5999512,2.142995644,236.8121094,214.4230225,483.7367188,445.4603516,690.7831055,685.8648926,30.77171326,17.62631836,106.8766846,22.2017807,12.89309998
Z Lateral patch 50,-653.1279785,-648.700293,-655.1450195,-648.1677734,-656.084375,-647.9865234,-592.1491699,-589.8718262,-596.0753418,-588.5543457,-595.2256348,-835.3477539,-833.0823242,-850.9783203,-833.0144531,-847.2245117,-841.1044922,-846.8181641,-1243.418164,-1243.641992,-1285.490918,-1240.498633,-1228.383105
X Lateral patch 5,10.17978058,-79.89227905,14.61821136,-78.03776245,15.77284241,-77.21299438,30.09942017,-61.19202881,36.17840881,-50.32301025,33.31522827,-88.88253174,-83.34307861,5.236082077,-82.3401062,5.9173069,-73.33354492,13.47070007,-29.69311829,-34.67445679,-33.8160614,-34.29664307,-32.04159851
Y Lateral patch 5,-9.499308014,-5.805324936,230.0628662,196.1089478,469.9361816,439.9885254,-6.680619812,-17.9650589,219.5558838,213.8339111,456.4188965,4.923749542,239.9381836,216.9399902,486.6996582,448.3608398,693.1868652,688.8832031,33.16259766,19.65578918,109.500415,24.63473206,15.5298996
Z Lateral patch 5,-650.7277832,-646.5585449,-653.1938965,-645.7479004,-653.9864746,-645.2091797,-589.8559082,-587.2859863,-593.1628418,-585.5948242,-593.5566895,-832.915625,-830.7097656,-848.8613281,-830.5935547,-844.6197266,-839.0174805,-845.071875,-1241.552832,-1242.109277,-1284.238574,-1238.068359,-1226.446094
X Lateral patch 49,9.80557251,-80.1972168,12.95080872,-78.27382202,13.89297333,-77.17185059,29.10872192,-61.05802002,31.85401306,-50.07571716,31.99118042,-87.8192749,-83.5012146,4.41260376,-82.16501465,5.175415802,-73.43430786,11.86270447,-30.93834839,-38.0021759,-36.04510803,-34.45413818,-34.13370056
Y Lateral patch 49,2.075819969,1.415040779,240.3077393,205.3616455,479.9311523,449.2009277,3.613108826,-10.1319191,228.8857178,223.3059082,465.6478516,14.79101868,250.6568604,224.6088379,497.4810059,458.4652344,700.9574707,699.4098633,41.45758972,27.15440369,117.3702637,33.00308838,24.49539948
Z Lateral patch 49,-646.8621094,-642.6115723,-649.5152832,-642.0236328,-650.9814453,-640.6908203,-586.7797852,-582.2881348,-591.6503418,-580.6478516,-590.1345703,-829.8945313,-827.6378906,-844.3255859,-827.3939453,-840.2729492,-834.9274414,-842.421582,-1238.795313,-1239.912109,-1282.055664,-1233.333301,-1222.875195
X Lateral patch 48,12.71953964,-79.24168091,17.39359741,-76.64251099,18.94064178,-76.0828064,33.20336914,-59.30896606,36.40250549,-49.66111755,36.9497345,-87.52512207,-82.08355103,7.438122559,-81.81130981,8.976754761,-72.67214966,16.48837585,-27.55886841,-33.50713501,-31.56889038,-31.65446777,-30.42940063
Y Lateral patch 48,-7.014903259,-3.551605606,232.5065186,199.2138184,473.538916,442.4550293,-3.892851639,-15.14250946,222.2394287,217.2015625,458.8624512,7.545703888,242.3353516,218.9157715,489.4638672,451.3975098,695.2460449,691.8186035,35.71914673,22.09852142,110.9675903,26.72195129,17.79850006
Z Lateral patch 48,-655.2188477,-650.4680176,-656.4600098,-651.0796387,-658.6272949,-649.7515625,-594.2747559,-591.7328125,-598.1013184,-590.4197754,-596.3811523,-837.8333984,-835.8463867,-852.0447266,-835.431543,-849.4432617,-842.1817383,-848.6379883,-1244.749609,-1244.836719,-1286.81416,-1241.172559,-1230.604004
X Lateral patch 47,15.66341858,-77.1805603,17.85002594,-74.88903809,17.85523529,-72.97918091,33.74945984,-56.42329712,37.04746094,-46.89395142,38.54108276,-81.41251221,-77.47775269,7.027557373,-78.82047119,9.926127625,-70.2312439,16.53996735,-27.06446228,-40.15804443,-33.89725037,-27.55250854,-32.71940002
Y Lateral patch 47,34.28637085,25.44512329,272.3437988,231.0337402,509.2114258,486.4001465,34.83218079,17.67793274,255.5786865,252.4694092,496.557666,43.6742218,280.7552002,251.3297363,527.2427246,487.2355957,724.0957031,732.0956543,68.97364502,52.73135376,142.6392334,62.78640137,55.89840088
Z Lateral patch 47,-644.4849121,-640.2898438,-647.0570313,-642.4524414,-649.222998,-641.6076172,-585.6708008,-579.9645508,-587.8209473,-585.0292969,-584.8948242,-830.915332,-829.7337891,-841.2880859,-828.8357422,-838.7692383,-836.744043,-839.5466797,-1235.572852,-1239.352148,-1280.704785,-1229.321777,-1224.566016
X Lateral patch 46,11.91080322,-79.33121948,18.09839325,-77.90493774,18.02463989,-76.53272705,31.54408875,-61.21800537,35.26933899,-51.71768799,35.38851318,-88.61341553,-83.6477356,6.930200958,-82.75505981,6.971175385,-72.65985107,16.5867218,-28.70339355,-30.69171143,-30.61943665,-32.84410095,-29.94570007
Y Lateral patch 46,-24.47721252,-16.59839783,216.9502197,183.1119263,456.7603027,427.2083496,-21.2327301,-29.92680054,207.451416,200.9014404,443.2811523,-7.022608185,225.2756104,205.5201416,472.7525391,434.7159668,682.0580566,674.3662598,20.97660065,9.465300751,98.66376343,13.4208252,3.698500061
Z Lateral patch 46,-656.423584,-651.043457,-657.4146484,-650.386377,-658.4062988,-651.3881348,-595.5603027,-593.7586914,-598.1484863,-592.3161621,-598.3640625,-838.1701172,-835.6983398,-854.0138672,-836.0443359,-850.5013672,-843.8359375,-848.7056641,-1246.311621,-1245.704102,-1287.630957,-1244.22832,-1231.616016
X Lateral patch 45,16.10142212,-77.76105957,22.20386658,-74.95663452,22.88896179,-72.99058838,36.77902222,-57.85450439,40.138797,-49.09307556,41.65,-85.33825073,-80.34238892,10.68510513,-80.63996582,12.64675903,-71.0512146,20.79682922,-24.07223206,-28.64736633,-26.60502014,-27.84046936,-26.52879944
Y Lateral patch 45,-18.13110962,-11.63864365,222.7631348,189.9723267,465.3904297,433.2038574,-14.05696259,-22.93831024,213.3399902,207.6689941,450.0016602,-1.72176342,231.8868652,210.3635498,479.5965332,441.7788086,686.9340332,682.380957,27.43898621,15.14030914,102.4072632,18.53607941,8.497399902
Z Lateral patch 45,-662.0237793,-654.9165527,-661.734668,-655.9472168,-663.349707,-657.6978516,-600.2284668,-598.4279297,-603.0147949,-596.8163574,-601.2249512,-843.6890625,-841.1525391,-856.525,-842.2665039,-855.900293,-847.8188477,-853.0655273,-1250.12793,-1247.755176,-1289.871777,-1248.263379,-1235.27998
